go_id,name_1006,namespace_1003
GO:0051060,pullulanase activity,molecular_function
GO:0010303,limit dextrinase activity,molecular_function
GO:0004596,peptide alpha-N-acetyltransferase activity,molecular_function
GO:0010390,histone monoubiquitination,biological_process
GO:0010488,"UDP-galactose:N-glycan beta-1,3-galactosyltransferase activity",molecular_function
GO:0015671,oxygen transport,biological_process
GO:0010323,"negative regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",biological_process
GO:0010235,guard mother cell cytokinesis,biological_process
GO:0010508,positive regulation of autophagy,biological_process
GO:0047251,thiohydroximate beta-D-glucosyltransferase activity,molecular_function
GO:0045334,clathrin-coated endocytic vesicle,cellular_component
GO:0019808,polyamine binding,molecular_function
GO:0042597,periplasmic space,cellular_component
GO:0002128,tRNA nucleoside ribose methylation,biological_process
GO:0002181,cytoplasmic translation,biological_process
GO:0010421,hydrogen peroxide-mediated programmed cell death,biological_process
GO:0090333,regulation of stomatal closure,biological_process
GO:0019166,trans-2-enoyl-CoA reductase (NADPH) activity,molecular_function
GO:0015931,nucleobase-containing compound transport,biological_process
GO:0035452,extrinsic component of plastid membrane,cellular_component
GO:0009544,chloroplast ATP synthase complex,cellular_component
GO:0016871,cycloartenol synthase activity,molecular_function
GO:0018812,3-hydroxyacyl-CoA dehydratase activity,molecular_function
GO:0042773,ATP synthesis coupled electron transport,biological_process
GO:0008553,"hydrogen-exporting ATPase activity, phosphorylative mechanism",molecular_function
GO:0030946,"protein tyrosine phosphatase activity, metal-dependent",molecular_function
GO:0004558,"alpha-1,4-glucosidase activity",molecular_function
GO:2000014,regulation of endosperm development,biological_process
GO:0010444,guard mother cell differentiation,biological_process
GO:2000377,regulation of reactive oxygen species metabolic process,biological_process
GO:0035195,gene silencing by miRNA,biological_process
GO:0045848,positive regulation of nitrogen utilization,biological_process
GO:0071458,integral component of cytoplasmic side of endoplasmic reticulum membrane,cellular_component
GO:0071782,endoplasmic reticulum tubular network,cellular_component
GO:0071786,endoplasmic reticulum tubular network organization,biological_process
GO:0009341,beta-galactosidase complex,cellular_component
GO:0008915,lipid-A-disaccharide synthase activity,molecular_function
GO:0080084,5S rDNA binding,molecular_function
GO:0008710,8-amino-7-oxononanoate synthase activity,molecular_function
GO:0004864,protein phosphatase inhibitor activity,molecular_function
GO:0043666,regulation of phosphoprotein phosphatase activity,biological_process
GO:0015288,porin activity,molecular_function
GO:0007029,endoplasmic reticulum organization,biological_process
GO:0090143,nucleoid organization,biological_process
GO:0009143,nucleoside triphosphate catabolic process,biological_process
GO:0009204,deoxyribonucleoside triphosphate catabolic process,biological_process
GO:0047429,nucleoside-triphosphate diphosphatase activity,molecular_function
GO:0009780,photosynthetic NADP+ reduction,biological_process
GO:0042550,photosystem I stabilization,biological_process
GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity,molecular_function
GO:0009821,alkaloid biosynthetic process,biological_process
GO:0019627,urea metabolic process,biological_process
GO:0004013,adenosylhomocysteinase activity,molecular_function
GO:0006480,N-terminal protein amino acid methylation,biological_process
GO:0012502,induction of programmed cell death,biological_process
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,cellular_component
GO:0048498,establishment of petal orientation,biological_process
GO:0004702,receptor signaling protein serine/threonine kinase activity,molecular_function
GO:0009945,radial axis specification,biological_process
GO:0048508,embryonic meristem development,biological_process
GO:0046369,galactose biosynthetic process,biological_process
GO:0060145,viral gene silencing in virus induced gene silencing,biological_process
GO:0004370,glycerol kinase activity,molecular_function
GO:0004316,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,molecular_function
GO:0008506,sucrose:proton symporter activity,molecular_function
GO:0004482,mRNA (guanine-N7-)-methyltransferase activity,molecular_function
GO:0080029,cellular response to boron-containing substance levels,biological_process
GO:0004815,aspartate-tRNA ligase activity,molecular_function
GO:0006422,aspartyl-tRNA aminoacylation,biological_process
GO:0016413,O-acetyltransferase activity,molecular_function
GO:0008909,isochorismate synthase activity,molecular_function
GO:0017009,protein-phycocyanobilin linkage,biological_process
GO:0046741,"transport of virus in host, tissue to tissue",biological_process
GO:0098586,cellular response to virus,biological_process
GO:0090056,regulation of chlorophyll metabolic process,biological_process
GO:0006986,response to unfolded protein,biological_process
GO:0006990,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response,biological_process
GO:0010276,phytol kinase activity,molecular_function
GO:0006696,ergosterol biosynthetic process,biological_process
GO:0051928,positive regulation of calcium ion transport,biological_process
GO:0031520,plasma membrane of cell tip,cellular_component
GO:0043812,phosphatidylinositol-4-phosphate phosphatase activity,molecular_function
GO:0010608,posttranscriptional regulation of gene expression,biological_process
GO:0009554,megasporogenesis,biological_process
GO:0009349,riboflavin synthase complex,cellular_component
GO:0004476,mannose-6-phosphate isomerase activity,molecular_function
GO:0003905,alkylbase DNA N-glycosylase activity,molecular_function
GO:0051538,"3 iron, 4 sulfur cluster binding",molecular_function
GO:0071230,cellular response to amino acid stimulus,biological_process
GO:0031210,phosphatidylcholine binding,molecular_function
GO:0006671,phytosphingosine metabolic process,biological_process
GO:0004846,urate oxidase activity,molecular_function
GO:0019628,urate catabolic process,biological_process
GO:0008618,7-methylguanosine metabolic process,biological_process
GO:0016578,histone deubiquitination,biological_process
GO:0070390,transcription export complex 2,cellular_component
GO:0071819,DUBm complex,cellular_component
GO:0019948,SUMO activating enzyme activity,molecular_function
GO:0006518,peptide metabolic process,biological_process
GO:0016854,racemase and epimerase activity,molecular_function
GO:0005528,FK506 binding,molecular_function
GO:0003862,3-isopropylmalate dehydrogenase activity,molecular_function
GO:0010334,sesquiterpene synthase activity,molecular_function
GO:0016099,monoterpenoid biosynthetic process,biological_process
GO:0034002,(R)-limonene synthase activity,molecular_function
GO:0034768,(E)-beta-ocimene synthase activity,molecular_function
GO:0050550,pinene synthase activity,molecular_function
GO:0050551,myrcene synthase activity,molecular_function
GO:0050552,(4S)-limonene synthase activity,molecular_function
GO:0052578,alpha-farnesene synthase activity,molecular_function
GO:0080015,sabinene synthase activity,molecular_function
GO:0000249,C-22 sterol desaturase activity,molecular_function
GO:0044794,positive regulation by host of viral process,biological_process
GO:0010426,DNA methylation on cytosine within a CHH sequence,biological_process
GO:0008836,diaminopimelate decarboxylase activity,molecular_function
GO:0065004,protein-DNA complex assembly,biological_process
GO:0080182,histone H3-K4 trimethylation,biological_process
GO:0005458,GDP-mannose transmembrane transporter activity,molecular_function
GO:0030835,negative regulation of actin filament depolymerization,biological_process
GO:0048523,negative regulation of cellular process,biological_process
GO:0042762,regulation of sulfur metabolic process,biological_process
GO:0010491,UTP:arabinose-1-phosphate uridylyltransferase activity,molecular_function
GO:0017103,UTP:galactose-1-phosphate uridylyltransferase activity,molecular_function
GO:0033356,UDP-L-arabinose metabolic process,biological_process
GO:0046398,UDP-glucuronate metabolic process,biological_process
GO:0047338,UTP:xylose-1-phosphate uridylyltransferase activity,molecular_function
GO:0047350,glucuronate-1-phosphate uridylyltransferase activity,molecular_function
GO:0051748,UTP-monosaccharide-1-phosphate uridylyltransferase activity,molecular_function
GO:0052573,UDP-D-galactose metabolic process,biological_process
GO:0009413,response to flooding,biological_process
GO:0004312,fatty acid synthase activity,molecular_function
GO:0016018,cyclosporin A binding,molecular_function
GO:0055122,response to very low light intensity stimulus,biological_process
GO:0010342,endosperm cellularization,biological_process
GO:0004780,sulfate adenylyltransferase (ADP) activity,molecular_function
GO:0010452,histone H3-K36 methylation,biological_process
GO:0015140,malate transmembrane transporter activity,molecular_function
GO:0071423,malate transmembrane transport,biological_process
GO:0004357,glutamate-cysteine ligase activity,molecular_function
GO:0009700,indole phytoalexin biosynthetic process,biological_process
GO:0004333,fumarate hydratase activity,molecular_function
GO:0006106,fumarate metabolic process,biological_process
GO:0045239,tricarboxylic acid cycle enzyme complex,cellular_component
GO:0030140,trans-Golgi network transport vesicle,cellular_component
GO:0034457,Mpp10 complex,cellular_component
GO:0008444,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity,molecular_function
GO:0004422,hypoxanthine phosphoribosyltransferase activity,molecular_function
GO:0046098,guanine metabolic process,biological_process
GO:0046100,hypoxanthine metabolic process,biological_process
GO:0004632,phosphopantothenate--cysteine ligase activity,molecular_function
GO:0010081,regulation of inflorescence meristem growth,biological_process
GO:0035102,PRC1 complex,cellular_component
GO:0009606,tropism,biological_process
GO:0012506,vesicle membrane,cellular_component
GO:0061077,chaperone-mediated protein folding,biological_process
GO:0009330,DNA topoisomerase complex (ATP-hydrolyzing),cellular_component
GO:0042794,rRNA transcription from plastid promoter,biological_process
GO:0016530,metallochaperone activity,molecular_function
GO:0005850,eukaryotic translation initiation factor 2 complex,cellular_component
GO:0005221,intracellular cyclic nucleotide activated cation channel activity,molecular_function
GO:0005222,intracellular cAMP activated cation channel activity,molecular_function
GO:0005242,inward rectifier potassium channel activity,molecular_function
GO:0007263,nitric oxide mediated signal transduction,biological_process
GO:0016832,aldehyde-lyase activity,molecular_function
GO:0034635,glutathione transport,biological_process
GO:0034551,mitochondrial respiratory chain complex III assembly,biological_process
GO:0008484,sulfuric ester hydrolase activity,molecular_function
GO:0009279,cell outer membrane,cellular_component
GO:0010242,oxygen evolving activity,molecular_function
GO:0042549,photosystem II stabilization,biological_process
GO:0006915,apoptotic process,biological_process
GO:0001682,tRNA 5'-leader removal,biological_process
